,living_space,rooms,cold_rent,quarter,city,postcode,rent_per_square_meter,publish_date,latitude,longitude
3955,76.44,4.0,1068.0,Eppendorf,Hamburg,20251,16.764,2018-03-28 23:00:00,53.59649357365729,9.98084421477233
3956,78.0,2.5,816.0,Bramfeld,Hamburg,22175,12.552,2018-10-30 22:00:00,53.620676415293175,10.098864822646195
3957,138.0,2.5,1740.0,Lokstedt,Hamburg (Lokstedt),22529,15.132,2018-10-30 22:00:00,53.59493878153158,9.956024392276804
3958,90.0,3.5,1194.0,Stellingen,Hamburg,22527,15.924000000000001,2018-12-30 23:00:00,53.58296369014899,9.941861353988706
3959,123.6,5.0,1554.0,Wellingsbüttel,Hamburg,22391,15.084000000000001,2018-04-30 22:00:00,53.634858432662526,10.09904978624863
3960,108.0,2.5,1440.0,Eppendorf,Hamburg,20251,15.995999999999999,2018-04-30 22:00:00,53.5991631807301,9.985973015524829
3961,66.0,2.5,660.0,Blankenese,Hamburg,22587,12.0,2018-01-31 23:00:00,53.55853665726014,9.814924682973217
3963,81.6,3.5,588.0,Heimfeld,Hamburg,21075,8.652000000000001,2018-09-30 22:00:00,53.46585638216954,9.961724827963524
3964,107.244,3.5,1422.72,Stellingen,Hamburg,22525,15.924000000000001,2018-11-30 23:00:00,53.586773606431635,9.928721209797342
3965,164.4,4.0,2400.0,Alsterdorf,Hamburg,22297,17.52,2018-09-30 22:00:00,53.6106587518388,10.012575487161554
3966,166.128,6.0,2238.0,Winterhude,Hamburg,22299,16.164,2018-03-28 23:00:00,53.58866123024552,10.003597772203364
3967,79.2,3.5,840.0,Eidelstedt,Hamburg,22523,12.732000000000001,2018-05-30 22:00:00,53.621737302212885,9.884831121410407
3968,72.192,2.5,661.284,Altona-Altstadt,Hamburg,22765,10.992,2018-05-30 22:00:00,53.55253663150942,9.937663958290981
3969,107.124,3.5,1552.8,Niendorf,Hamburg,22453,17.4,2018-04-30 22:00:00,53.60984317978895,9.962840961460962
3970,63.9,2.5,1020.0,Lokstedt,Hamburg,22529,19.152,2018-08-31 22:00:00,53.59062323945872,9.962581509131011
3971,70.152,2.5,673.2,Jenfeld,Hamburg,22043,11.52,2018-02-28 23:00:00,53.57184653940932,10.125506983842733
3972,72.0,2.5,1798.8,Winterhude,Hamburg,22303,29.976,2018-10-30 22:00:00,53.58287650446575,10.011205213508983
3973,82.8,2.5,1159.2,Barmbek-Süd,Hamburg,22083,16.8,2018-02-28 23:00:00,53.5833479473488,10.026145777027548
3974,56.4,2.5,630.0,Horn,Hamburg,22111,13.404000000000002,2018-08-31 22:00:00,53.54498523881608,10.091339252740124
3975,66.0,2.5,425.652,Tonndorf,Hamburg,22045,7.74,2018-07-30 22:00:00,53.58815713146758,10.129365294661259
3976,88.056,3.5,758.4,Heimfeld,Hamburg,21075,10.332,2018-01-31 23:00:00,53.46763168734398,9.957952118136767
3977,67.71600000000001,2.5,955.4639999999999,Uhlenhorst,Hamburg,22085,16.932000000000002,2018-04-30 22:00:00,53.5691198631953,10.023719517066244
3978,72.0,3.0,960.0,Winterhude,Hamburg,22299,15.995999999999999,2018-01-31 23:00:00,53.60049387086204,10.000719746822073
3979,50.4,2.5,558.0,Hamm-Mitte,Hamburg,20537,13.284,2018-08-31 22:00:00,53.55308997437014,10.04682527533029
3980,69.6,2.5,1152.0,Hammerbrook,Hamburg,20097,19.86,2018-11-30 23:00:00,53.54561824377201,10.020097365007407
3981,73.44,2.5,1164.0,Barmbek-Nord,Hamburg,22305,19.02,2018-10-30 22:00:00,53.58817854043775,10.047627864027188
3982,108.0,4.5,625.344,Osdorf,Hamburg,22549,6.9479999999999995,2018-07-30 22:00:00,53.586655579531744,9.855330091700383
3983,102.0,3.5,1500.0,Eimsbüttel,Hamburg,20255,17.652,2018-01-31 23:00:00,53.580425310602074,9.94889051984426
3984,45.6,1.5,684.0,Eimsbüttel,Hamburg,20259,18.0,2018-11-30 23:00:00,53.56674673311522,9.958271187307533
3985,73.536,2.5,772.128,Dulsberg,Hamburg,22049,12.6,2018-09-30 22:00:00,53.583558269151524,10.070967455497495
3986,47.412,2.5,687.48,Hohenfelde,Hamburg,22087,17.4,2018-08-31 22:00:00,53.56034719047056,10.025719104625207
3987,57.6,2.5,900.0,Eppendorf,Hamburg,20251,18.756,2018-01-31 23:00:00,53.59385164751479,9.978870179158337
3988,100.69200000000001,4.5,910.26,Eidelstedt,Hamburg,22523,10.847999999999999,2018-04-30 22:00:00,53.60605833204778,9.903112931315926
3989,49.2,2.5,528.0,Langenhorn,Hamburg,22419,12.876,2018-10-30 22:00:00,53.67020135897413,9.99147211560799
3990,45.672,1.5,525.2280000000001,Winterhude,Hamburg,22303,13.8,2018-04-30 22:00:00,53.58550515973596,10.033097145764613
3991,38.688,1.5,660.0,Hamm-Süd,Hamburg,20537,20.472,2018-12-30 23:00:00,53.54965118585312,10.057636050499736
3992,37.2,1.5,516.0,Eilbek,Hamburg,22089,16.644000000000002,2018-01-31 23:00:00,53.568408355769755,10.055548690515742
3993,18.0,1.5,252.0,Ohlsdorf,Hamburg,22335,16.8,2018-03-28 23:00:00,53.62413802524537,10.024055458857909
3994,94.8,2.5,1414.8,Poppenbüttel,Hamburg,22391,17.904,2018-12-30 23:00:00,53.652617655153435,10.090028468781506
3995,102.0,4.0,1944.0,Rotherbaum,Hamburg,20146,22.872,2018-05-30 22:00:00,53.569658354032036,9.982630981299012
3996,96.0,3.5,1104.0,Hamm-Nord,Hamburg,20535,13.8,2018-11-30 23:00:00,53.557645788386964,10.043785598922774
3997,64.8,2.5,1218.0,Eppendorf,Hamburg,20251,22.56,2018-03-28 23:00:00,53.59317878066348,9.987904127124107
3998,62.88,2.5,1163.28,Ottensen,Hamburg Ottensen,22763,22.2,2018-10-30 22:00:00,53.553878870658295,9.91252801836852
3999,92.22,4.0,1023.06,Horn,Hamburg,22119,13.308,2018-10-30 22:00:00,53.560555226115724,10.100689036702972
4000,109.2,3.5,1074.0,Eidelstedt,Hamburg,22523,11.808,2018-05-30 22:00:00,53.614739229419826,9.872793511328762
4001,34.8,1.5,504.0,Lokstedt,Hamburg,22529,17.375999999999998,2018-09-30 22:00:00,53.60319095887714,9.954530666287305
4002,72.0,2.5,1080.0,Hammerbrook,St. Georg,20097,18.0,2018-10-30 22:00:00,53.54561824377201,10.020097365007407
4003,93.6,3.5,840.0,Marienthal,Hamburg,22089,10.764000000000001,2018-01-31 23:00:00,53.57193986645557,10.091440756237398
4004,88.8,3.0,580.536,Rahlstedt,Hamburg,22147,7.848,2018-02-28 23:00:00,53.617401526511,10.141798441183498
4005,118.24799999999999,3.5,1656.0,St. Georg,Hamburg,20099,16.8,2018-07-30 22:00:00,53.55393542120115,10.018678454426693
4006,90.0,3.5,1980.0,Lokstedt,Hamburg,22529,26.4,2018-07-30 22:00:00,53.58925688211257,9.96258266406273
4007,89.148,3.5,1440.0,Eimsbüttel,Hamburg,20357,19.38,2018-04-30 22:00:00,53.56646630366903,9.964621781189415
4008,41.58,1.5,399.6,Langenhorn,Hamburg,22419,11.532,2018-12-30 23:00:00,53.65670229353507,10.015287237289806
4009,93.6,2.5,914.4,Heimfeld,Hamburg,21075,11.724,2018-01-31 23:00:00,53.46259935391455,9.94884296068152
4010,125.28,3.5,1632.0,Barmbek-Nord,Hamburg,22303,15.636,2018-05-30 22:00:00,53.59458628626106,10.035278200283145
4011,54.0,2.5,900.0,Uhlenhorst,Hamburg,22085,20.004,2018-10-30 22:00:00,53.57972385974036,10.018597493383716
4012,144.0,4.5,1872.0,Winterhude,Hamburg,22301,15.6,2018-08-31 22:00:00,53.589553411247785,10.011819302676246
4013,78.0,2.5,900.0,Marmstorf,Hamburg,21077,13.847999999999999,2018-09-30 22:00:00,53.443825514141324,9.95649445683225
4014,75.6,3.5,1248.0,Eppendorf,Hamburg,20251,19.812,2018-07-30 22:00:00,53.59529117818502,9.980783487295351
4015,64.8,2.5,660.0,Rahlstedt,Hamburg,22143,12.228,2018-09-30 22:00:00,53.60765581647233,10.189416154226462
4016,63.288000000000004,2.5,405.048,Othmarschen,Hamburg,22763,7.68,2018-12-30 23:00:00,53.55809747562381,9.901550220895246
4017,42.744,1.5,529.5,Wandsbek,Hamburg,22049,14.868,2018-09-30 22:00:00,53.578615982770145,10.063566638834967
4018,96.0,3.5,834.0,Eidelstedt,Hamburg,22523,10.427999999999999,2018-04-30 22:00:00,53.60906514914369,9.90427041978017
4019,128.4,4.5,1500.0,Niendorf,Hamburg,22455,14.015999999999998,2018-11-30 23:00:00,53.63005472800168,9.960510055592998
4020,32.4,1.5,396.0,Barmbek-Süd,Hamburg,22081,14.664000000000001,2018-08-31 22:00:00,53.575218874500685,10.040099158527315
4021,79.2,3.0,834.0,Curslack,Hamburg,21039,12.636,2018-12-30 23:00:00,53.432048694879754,10.24515959400192
4022,39.84,2.5,504.0,Eimsbüttel,Hamburg,20255,15.18,2018-05-30 22:00:00,53.57934991715989,9.94765193842304
4023,87.852,3.0,781.8839999999999,Lurup,Hamburg,22547,10.68,2018-03-28 23:00:00,53.60306465100011,9.885293212802084
4024,74.352,3.5,1464.0,St. Pauli,Hamburg,20359,23.628,2018-01-31 23:00:00,53.555725858272936,9.962871054617217
4025,86.4,3.5,840.0,Billstedt,Hamburg,22117,11.664000000000001,2018-09-30 22:00:00,53.542403925969154,10.143347834077996
4026,58.08,2.5,868.32,Eimsbüttel,Hamburg,20257,17.94,2018-07-30 22:00:00,53.5805788838377,9.945844273820203
4027,42.78,1.5,598.8,Barmbek-Süd,Hamburg,22083,16.8,2018-09-30 22:00:00,53.58229585829746,10.042646607962668
4028,80.4,3.5,900.0,Ottensen,Hamburg,22763,13.427999999999999,2018-07-30 22:00:00,53.55399634357534,9.91118158874779
4029,36.312,1.5,487.212,Dulsberg,Hamburg,22049,16.104,2018-08-31 22:00:00,53.583185055166034,10.070507623810702
4030,86.4,3.5,820.8,Barmbek-Süd,Hamburg Barmbek-Süd,22081,11.4,2018-10-30 22:00:00,53.58057347047692,10.044818525284397
4031,93.6,3.5,1140.0,Osdorf,Hamburg,22549,14.616,2018-08-31 22:00:00,53.57391388394908,9.849341704205427
4032,82.8,3.0,822.0,Niendorf,Hamburg,22459,11.915999999999999,2018-08-31 22:00:00,53.624352950134366,9.93851271670526
4033,90.0,2.5,1080.0,Groß Flottbek,Hamburg,22607,14.4,2018-05-30 22:00:00,53.565746935353204,9.87815212096919
4034,58.56,2.5,660.0,Bahrenfeld,Hamburg,22761,13.524000000000001,2018-03-28 23:00:00,53.568916550050275,9.909881531245928
4035,91.2,2.5,1194.0,Eidelstedt,Hamburg,22457,15.708,2018-10-30 22:00:00,53.6228865373313,9.908791001066284
4036,93.6,3.5,1076.4,Farmsen-Berne,Hamburg,22159,13.8,2018-05-30 22:00:00,53.624118534727785,10.120736950422208
4037,50.604,2.5,528.0,Bergedorf,Hamburg,21029,12.515999999999998,2018-01-31 23:00:00,53.48701852884246,10.211889541393074
4038,66.48,2.5,666.0,Winterhude,Hamburg,22297,12.024000000000001,2018-11-30 23:00:00,53.601459418560346,9.999494634822774
4039,57.6,2.0,480.0,Eißendorf,Hamburg,21077,9.996,2018-12-30 23:00:00,53.448616732030935,9.933673973886926
4040,65.13600000000001,2.5,610.98,Rahlstedt,Hamburg,22147,11.255999999999998,2018-03-28 23:00:00,53.601313226541656,10.13543749489376
4041,158.4,5.5,1440.0,Groß Borstel,Hamburg,22453,10.908,2018-07-30 22:00:00,53.6049744551021,9.98416396653634
4042,82.8,2.5,978.0,Bergedorf,Hamburg,21029,14.172,2018-09-30 22:00:00,53.49515423743067,10.216985236515571
4044,68.88,2.5,1092.0,St. Georg,Hamburg,20097,19.02,2018-09-30 22:00:00,53.552059268029225,10.01583241742405
4045,118.8,3.5,1032.0,Kirchwerder,Hamburg,21037,10.427999999999999,2018-10-30 22:00:00,53.41038768829522,10.171588933468248
4046,42.0,1.5,504.0,Lohbrügge,Hamburg,21031,14.4,2018-03-28 23:00:00,53.50938601648998,10.215878119763223
4047,44.4,2.0,422.68800000000005,Poppenbüttel,Hamburg,22399,11.424000000000001,2018-08-31 22:00:00,53.65771398281714,10.083138730798316
4048,105.6,3.5,1200.0,Ohlsdorf,Hamburg,22335,13.632,2018-10-30 22:00:00,53.62522141315466,10.026737454815668
4049,38.4,1.5,516.0,Bahrenfeld,Hamburg,22761,16.128,2018-03-28 23:00:00,53.56307664401408,9.908730548685627
4050,93.6,2.5,924.0,Bergstedt,Hamburg,22395,11.844000000000001,2018-11-30 23:00:00,53.68068918253747,10.139715698182783
4051,83.04,2.5,1374.0,Hammerbrook,Hamburg,20097,19.86,2018-09-30 22:00:00,53.54518109048646,10.019439496896984
4052,78.0,3.5,962.4,Barmbek-Nord,Hamburg,22307,14.808,2018-09-30 22:00:00,53.600241555756405,10.039938065967156
4053,90.52799999999999,3.5,1020.0,Niendorf,Hamburg,22455,13.524000000000001,2018-02-28 23:00:00,53.64337465369264,9.944954939867124
4054,57.6,2.5,681.6,Bergedorf,Hamburg,21029,14.196,2018-07-30 22:00:00,53.48581465841868,10.207255696530307
4055,106.8,2.5,1003.2,Hamm-Mitte,Hamburg,20537,11.267999999999999,2018-08-31 22:00:00,53.55066785997936,10.06494912213291
4056,57.48,2.5,900.0,Eppendorf,Hamburg,20251,18.792,2018-01-31 23:00:00,53.59627532769815,9.983432088442408
4057,60.0,2.5,1020.0,Eilbek,Hamburg,22089,20.4,2018-11-30 23:00:00,53.572079839006186,10.054527931608344
4058,111.18,3.5,1428.0,Rahlstedt,Hamburg (Schierenberg),22145,15.408,2018-11-30 23:00:00,53.625526472990636,10.15708565907564
4059,75.6,3.0,907.2,Schnelsen,Hamburg,22457,14.4,2018-10-30 22:00:00,53.63211583484247,9.911913534346343
4060,148.17600000000002,3.5,2100.0,Hammerbrook,Hamburg,20097,17.004,2018-03-28 23:00:00,53.548287950177105,10.015785182779018
4061,61.272,2.5,768.0,Langenhorn,Hamburg,22417,15.036,2018-04-30 22:00:00,53.65795737787003,10.02646591899389
4062,32.4,1.5,336.0,Wandsbek,Hamburg,22047,12.444,2018-03-28 23:00:00,53.58737455742569,10.086145022612016
4063,55.2,2.5,690.0,Ohlsdorf,Hamburg,22337,15.0,2018-07-30 22:00:00,53.61199419378501,10.03236639112222
4064,78.0,2.5,942.0,Schnelsen,Hamburg Schnelsen,22457,14.495999999999999,2018-11-30 23:00:00,53.62529118216917,9.908724752952192
4065,102.97200000000001,3.0,1221.204,Stellingen,Hamburg,22527,14.232000000000001,2018-01-31 23:00:00,53.5949865647379,9.939564094692683
4066,84.0,2.5,1428.0,St. Pauli,Hamburg,20359,20.4,2018-10-30 22:00:00,53.551808772598726,9.96278255542675
4067,78.336,2.5,1008.0,Iserbrook,Hamburg,22589,15.444,2018-05-30 22:00:00,53.5780235219806,9.816312615497326
4068,46.2,1.5,576.0,Eidelstedt,Hamburg,22523,14.964,2018-08-31 22:00:00,53.60858890227607,9.900947752945422
4069,87.792,2.5,842.796,Bergedorf,Hamburg,21035,11.52,2018-02-28 23:00:00,53.4830748713635,10.200217183551628
4070,56.4,3.0,900.0,Eimsbüttel,Hamburg,20257,19.152,2018-09-30 22:00:00,53.57795283429023,9.940123052357839
4071,88.03200000000001,2.5,1251.132,Barmbek-Nord,Hamburg,22303,17.052,2018-09-30 22:00:00,53.58565980528122,10.033878001636344
4072,85.02,2.5,850.2,Groß Flottbek,Hamburg,22607,12.0,2018-03-28 23:00:00,53.56573774356119,9.8690628963182
4073,88.8,3.5,614.952,Lurup,Hamburg,22547,8.316,2018-08-31 22:00:00,53.603608220809924,9.864141979912274
4074,95.664,3.5,765.6,Steilshoop,Hamburg,22309,9.6,2018-08-31 22:00:00,53.61478644628952,10.066069602119178
4075,90.0,2.5,960.0,Jenfeld,Hamburg,22043,12.804,2018-12-30 23:00:00,53.568604871741236,10.149247684686896
4076,60.0,2.5,540.0,Veddel,Hamburg,20539,10.8,2018-07-30 22:00:00,53.524338704348715,10.016097692642743
4077,77.08800000000001,2.5,647.544,Alsterdorf,Hamburg,22335,10.08,2018-11-30 23:00:00,53.61942144433434,10.012087728113508
4078,48.0,1.5,696.0,Barmbek-Süd,Hamburg,22083,17.4,2018-11-30 23:00:00,53.580341690159045,10.027276704555977
4079,58.943999999999996,2.5,882.0,Altona-Altstadt,Hamburg,22767,17.952,2018-02-28 23:00:00,53.55392594711239,9.947880847534966
4080,208.2,5.5,2376.0,Eidelstedt,Hamburg,22523,13.692,2018-02-28 23:00:00,53.61448388812925,9.891850613498152
4081,64.8,2.5,1200.0,Hohenfelde,Hamburg,22087,22.224,2018-12-30 23:00:00,53.56054592578978,10.032848998245537
4082,80.4,3.5,509.616,Ohlsdorf,Hamburg,22335,7.608,2018-10-30 22:00:00,53.61835531885725,10.015718263872538
4083,103.2,4.5,948.0,Wilhelmsburg,Hamburg,21107,11.027999999999999,2018-02-28 23:00:00,53.51453729334627,9.991364495633052
4084,82.2,3.5,828.576,Lohbrügge,Hamburg,21031,12.095999999999998,2018-02-28 23:00:00,53.51095404153739,10.192946117183254
4085,45.6,2.0,540.0,Lurup,Hamburg,22549,14.208,2018-09-30 22:00:00,53.583375520659104,9.880461016629047
4086,96.0,3.0,1008.0,Wellingsbüttel,Hamburg,22391,12.6,2018-05-30 22:00:00,53.641184583330535,10.0795056007804
4087,77.4,3.0,984.0,Winterhude,Hamburg Winterhude,22303,15.252,2018-03-28 23:00:00,53.58743908521385,10.019886711180217
4088,36.6,1.5,444.0,Niendorf,Hamburg,22455,14.556,2018-09-30 22:00:00,53.64113516977054,9.94776272308964
4089,138.852,3.5,1735.656,Winterhude,Hamburg,22299,15.0,2018-12-30 23:00:00,53.592068064009936,10.000505257958569
4090,69.6,3.0,681.6,Eilbek,Hamburg,22081,11.748,2018-10-30 22:00:00,53.56866535904633,10.050988790111864
4091,113.26799999999999,2.5,1548.0,Hammerbrook,Hamburg,20097,16.404,2018-04-30 22:00:00,53.548287950177105,10.015785182779018
4092,153.6,2.5,1788.0,Volksdorf,Hamburg,22359,13.968,2018-04-30 22:00:00,53.649596638314435,10.160038054038726
4093,65.85600000000001,2.5,672.0,Fuhlsbüttel,Hamburg,22335,12.24,2018-01-31 23:00:00,53.63233742664834,10.013056720189017
4094,168.33599999999998,5.5,1800.0,Ohlsdorf,Hamburg,22335,12.828,2018-02-28 23:00:00,53.624711545928065,10.025695240562325
4095,76.27199999999999,2.5,600.0,Rahlstedt,Hamburg,22143,9.443999999999999,2018-01-31 23:00:00,53.609196132909936,10.148235836361179
4096,47.4,1.5,534.0,Eidelstedt,Hamburg,22523,13.524000000000001,2018-11-30 23:00:00,53.612386489343045,9.879295065178065
4097,60.876000000000005,3.5,604.8,Horn,Hamburg Horn,22111,11.915999999999999,2018-01-31 23:00:00,53.54741814649507,10.090426541723307
4098,139.668,3.5,1815.6,Eppendorf,Hamburg,20251,15.6,2018-07-30 22:00:00,53.59679363881797,9.977643776059145
4099,129.6,4.0,2532.0,Eppendorf,Hamburg,20251,23.448,2018-09-30 22:00:00,53.595965862965635,9.985361540962517
4100,66.0,3.0,496.89599999999996,Harburg,Hamburg,21073,9.036,2018-04-30 22:00:00,53.45378870734658,9.976433663481249
4101,93.0,3.0,834.0,Kirchwerder,Hamburg,21037,10.764000000000001,2018-05-30 22:00:00,53.42624482498962,10.19936623858025
4102,102.0,3.5,2022.0,Uhlenhorst,Hamburg,22087,23.784000000000002,2018-04-30 22:00:00,53.568337140001475,10.019847528902137
4103,70.8,2.5,780.0,Poppenbüttel,Hamburg,22399,13.224,2018-11-30 23:00:00,53.65552719751287,10.084315245998496
4104,105.564,3.5,1072.4160000000002,Rahlstedt,Hamburg,22143,12.192,2018-02-28 23:00:00,53.60477198005088,10.160748911773645
4105,96.0,3.5,1440.0,Eimsbüttel,Hamburg,20253,18.0,2018-12-30 23:00:00,53.573791474698616,9.969651119576724
4106,56.4,2.5,533.76,Bergedorf,Hamburg,21029,11.352,2018-12-30 23:00:00,53.480116975551844,10.230198615869089
4107,96.0,2.5,941.28,Bahrenfeld,Hamburg,22761,11.772,2018-05-30 22:00:00,53.5636173094026,9.913243236722133
4108,110.4,3.5,1549.2,St. Pauli,Hamburg,20359,16.836,2018-10-30 22:00:00,53.551918959976256,9.96584185784614
4109,72.12,2.5,1514.52,HafenCity,Hamburg HafenCity,20457,25.2,2018-11-30 23:00:00,53.543533679843634,9.995090600731237
4110,43.2,1.5,384.0,Billstedt,Hamburg,22119,10.668,2018-01-31 23:00:00,53.54690892759482,10.101116886757813
4111,76.596,3.0,705.6,Langenhorn,Hamburg,22419,11.052,2018-11-30 23:00:00,53.65573682206982,10.015194905941607
4112,79.2,3.5,1032.0,Bahrenfeld,Hamburg,22761,15.636,2018-05-30 22:00:00,53.56267493789808,9.920773025324282
4113,60.0,2.5,648.0,Dulsberg,Hamburg,22049,12.96,2018-05-30 22:00:00,53.581734409383316,10.057157366042397
4114,69.6,2.5,1050.0,Hamm-Süd,Hamburg,20537,18.108,2018-12-30 23:00:00,53.549193919136,10.061398280886618
4115,76.92,2.5,1116.0,Lokstedt,Hamburg Lokstedt,22529,17.412,2018-07-30 22:00:00,53.58947591295184,9.963990994564178
4116,156.0,4.5,2220.0,Blankenese,Hamburg,22587,17.076,2018-11-30 23:00:00,53.57122998174518,9.794181041477444
4117,73.2,3.0,825.6,Barmbek-Süd,Hamburg,22081,13.536,2018-05-30 22:00:00,53.5754510688074,10.022177092906649
4118,111.6,3.5,1676.4,Hamm-Nord,Hamburg,20535,18.024,2018-04-30 22:00:00,53.55948536111922,10.045256177642322
4119,73.2,2.5,1080.0,Ottensen,Hamburg,22765,17.7,2018-08-31 22:00:00,53.55882291453416,9.922753532444922
4120,63.6,2.5,890.4,Winterhude,Hamburg,22301,16.8,2018-08-31 22:00:00,53.58667516635605,10.009185389302507
4121,160.092,4.5,2388.0,Hammerbrook,Hamburg,20097,17.904,2018-01-31 23:00:00,53.548287950177105,10.015785182779018
4122,54.48,2.5,540.0,Horn,Hamburg,22111,11.892000000000001,2018-05-30 22:00:00,53.54696374733752,10.088926677641957
4123,68.4,2.5,684.0,Niendorf,Hamburg,22459,12.0,2018-10-30 22:00:00,53.629695106389946,9.948450486163107
4124,62.4,2.5,722.4,Barmbek-Süd,Hamburg,22083,13.895999999999999,2018-04-30 22:00:00,53.576797990763865,10.028315300348066
4125,132.0,5.5,1852.8,Ottensen,Hamburg,22763,16.848,2018-04-30 22:00:00,53.55385553668226,9.91843295795569
4126,106.164,5.5,1260.0,Billstedt,Hamburg,22117,14.244000000000002,2018-12-30 23:00:00,53.535518573721276,10.12497596099201
4127,87.6,2.5,1016.16,Sasel,Hamburg,22393,13.92,2018-09-30 22:00:00,53.64337453587245,10.120268362386518
4128,108.0,3.5,1260.0,Hohenfelde,Hamburg,22087,14.004000000000001,2018-01-31 23:00:00,53.56349735112453,10.032866487951134
4129,108.036,3.5,865.2,Langenhorn,Hamburg,22419,9.612,2018-11-30 23:00:00,53.65636546163694,10.013769141872896
4130,114.0,3.5,1767.4679999999998,HafenCity,Hamburg HafenCity,20457,18.6,2018-04-30 22:00:00,53.543196673425406,9.996482388645637
4131,80.748,3.5,772.7639999999999,Rahlstedt,Hamburg,22147,11.484000000000002,2018-07-30 22:00:00,53.604715300905504,10.131266844608485
4132,80.4,3.0,627.6,Jenfeld,Jenfeld,22045,9.372,2018-09-30 22:00:00,53.58411394249761,10.136747303140435
4133,72.0,2.5,996.0,Eppendorf,Hamburg,20249,16.596,2018-08-31 22:00:00,53.59187657969967,9.99300297307374
4134,82.632,2.5,892.8,Bergedorf,Hamburg,21035,12.96,2018-02-28 23:00:00,53.485436475549896,10.198929538917845
4135,96.0,3.5,1020.0,Farmsen-Berne,Hamburg,22159,12.755999999999998,2018-05-30 22:00:00,53.6232896160586,10.120765331160873
4136,39.0,1.5,354.0,Eißendorf,Hamburg,21703,10.895999999999999,2018-09-30 22:00:00,53.45192938146303,9.972603754299461
4137,184.236,4.5,2726.4,St. Georg,Hamburg St. Georg,20099,17.76,2018-01-31 23:00:00,53.558281809691216,10.007037618286978
4138,73.2,3.0,780.0,Bahrenfeld,Hamburg,22761,12.792,2018-09-30 22:00:00,53.566286930062425,9.91409491664619
4139,80.4,2.5,786.0,Bergedorf,Hamburg,21029,11.735999999999999,2018-01-31 23:00:00,53.486281852411956,10.216468346910505
4140,120.0,5.0,1260.0,Rotherbaum,Hamburg,20148,12.6,2018-09-30 22:00:00,53.57012394705734,9.993174745622351
4141,133.2,3.5,1176.0,Neugraben-Fischbek,Hamburg,21149,10.595999999999998,2018-05-30 22:00:00,53.46967136888047,9.828853757166637
4142,82.8,3.5,1170.0,Osdorf,Hamburg,22609,16.956,2018-05-30 22:00:00,53.563327087585286,9.847862918680693
4143,159.6,4.5,1440.0,Volksdorf,Hamburg,22359,10.824000000000002,2018-12-30 23:00:00,53.65068644450743,10.162525651797527
4145,228.0,4.5,4320.0,Othmarschen,Hamburg,22605,22.74,2018-04-30 22:00:00,53.5451982935077,9.913631073960198
4146,25.2,1.5,345.6,Lokstedt,Hamburg,20251,16.452,2018-08-31 22:00:00,53.59051542735928,9.967970830046168
4147,87.6,4.5,708.0,Bergedorf,Hamburg,21029,9.696,2018-09-30 22:00:00,53.47978674828845,10.231418677912202
4148,63.6,2.5,922.2,Hamm-Mitte,Hamburg,20537,17.4,2018-07-30 22:00:00,53.55497439430146,10.050009257471814
4149,63.768,2.5,597.9119999999999,Hamm-Nord,Hamburg Hamm-Nord,20535,11.255999999999998,2018-09-30 22:00:00,53.564899268997785,10.05988990456702
4150,77.652,3.0,718.8,Tonndorf,Hamburg,22047,11.112,2018-11-30 23:00:00,53.59013748554034,10.106099579880578
4151,90.0,3.5,653.808,Heimfeld,Hamburg,21075,8.712,2018-08-31 22:00:00,53.46898987951138,9.960241091683704
4152,51.42,2.5,597.984,Dulsberg,Hamburg,22049,13.956,2018-10-30 22:00:00,53.57853460920836,10.062357334339657
4153,61.824,2.5,1098.612,Hamb.-Altstadt,Hamburg,20457,21.324,2018-08-31 22:00:00,53.54536441488654,9.990272564069695
4154,61.032,2.5,576.0,Bramfeld,Hamburg ,22179,11.328,2018-03-28 23:00:00,53.59675743812636,10.070697681843457
4155,82.8,3.5,560.016,Neugraben-Fischbek,Hamburg,21149,8.112,2018-08-31 22:00:00,53.46939725750166,9.857162745336376
4156,82.8,3.0,920.4,Sasel,Hamburg,22393,13.344000000000001,2018-09-30 22:00:00,53.653335507524005,10.114438607836117
4157,118.8,2.5,1734.48,Bahrenfeld,Hamburg,22761,17.52,2018-03-28 23:00:00,53.569381566687206,9.898571655414258
4158,55.2,1.5,1140.0,Uhlenhorst,Hamburg Uhlenhorst,22085,24.78,2018-01-31 23:00:00,53.574795291642936,10.021687008468318
4159,111.57600000000001,3.5,1440.0,Wellingsbüttel,Hamburg,22391,15.492,2018-04-30 22:00:00,53.64179875630106,10.07309956930214
4160,54.276,2.5,732.0,Neustadt,Hamburg,20459,16.188,2018-11-30 23:00:00,53.54691196779581,9.981003305903128
4161,78.0,2.5,1305.6,Winterhude,Hamburg,22303,20.088,2018-09-30 22:00:00,53.58408732718306,10.017267522641589
4162,54.0,2.0,540.0,Ottensen,Hamburg,22765,12.0,2018-12-30 23:00:00,53.55333968870595,9.923803320373494
4163,62.4,2.5,900.0,Winterhude,Hamburg,22303,17.304000000000002,2018-02-28 23:00:00,53.586345815134365,10.020988458639744
4164,42.42,1.5,732.0,Borgfelde,Hamburg,20535,20.712,2018-12-30 23:00:00,53.55648177930336,10.03766502816373
4165,77.28,3.0,668.2080000000001,Bergstedt,Hamburg,22395,10.38,2018-02-28 23:00:00,53.6740415943125,10.120919398550523
